state_code,county_fips,county_name,latitude,longitude,county_name_normalized,county_name_base,county_name_base_normalized
NE,31183,Wheeler County,41.922575,-98.520853,wheeler county,Wheeler,wheeler
NE,31185,York County,40.873056,-97.596742,york county,York,york
NV,32001,Churchill County,39.53771,-118.264166,churchill county,Churchill,churchill
NV,32003,Clark County,36.21413,-115.014398,clark county,Clark,clark
NV,32005,Douglas County,38.905129,-119.609019,douglas county,Douglas,douglas
NV,32007,Elko County,41.141133,-115.351424,elko county,Elko,elko
NV,32009,Esmeralda County,37.778966,-117.632382,esmeralda county,Esmeralda,esmeralda
NV,32011,Eureka County,39.977788,-116.272208,eureka county,Eureka,eureka
NV,32013,Humboldt County,41.407914,-118.127591,humboldt county,Humboldt,humboldt
NV,32015,Lander County,39.90021,-117.04724,lander county,Lander,lander
NV,32017,Lincoln County,37.634605,-114.863037,lincoln county,Lincoln,lincoln
NV,32019,Lyon County,39.022213,-119.197425,lyon county,Lyon,lyon
NV,32021,Mineral County,38.516647,-118.416279,mineral county,Mineral,mineral
NV,32023,Nye County,37.965864,-116.459011,nye county,Nye,nye
NV,32027,Pershing County,40.439639,-118.409477,pershing county,Pershing,pershing
NV,32029,Storey County,39.438385,-119.524646,storey county,Storey,storey
NV,32031,Washoe County,40.73132,-119.663269,washoe county,Washoe,washoe
NV,32033,White Pine County,39.418176,-114.900565,white pine county,White Pine,white pine
NV,32510,Carson City,39.15306,-119.747368,carson city,Carson,carson
NH,33001,Belknap County,43.519109,-71.425366,belknap county,Belknap,belknap
NH,33003,Carroll County,43.867774,-71.20156,carroll county,Carroll,carroll
NH,33005,Cheshire County,42.92546,-72.248183,cheshire county,Cheshire,cheshire
NH,33007,Coos County,44.652548,-71.289431,coos county,Coos,coos
NH,33009,Grafton County,43.926439,-71.842424,grafton county,Grafton,grafton
NH,33011,Hillsborough County,42.911532,-71.723055,hillsborough county,Hillsborough,hillsborough
NH,33013,Merrimack County,43.299579,-71.680041,merrimack county,Merrimack,merrimack
NH,33015,Rockingham County,42.988664,-71.09908,rockingham county,Rockingham,rockingham
NH,33017,Strafford County,43.293272,-71.035589,strafford county,Strafford,strafford
NH,33019,Sullivan County,43.361188,-72.222084,sullivan county,Sullivan,sullivan
NJ,34001,Atlantic County,39.469355,-74.633759,atlantic county,Atlantic,atlantic
NJ,34003,Bergen County,40.959698,-74.074727,bergen county,Bergen,bergen
NJ,34005,Burlington County,39.875786,-74.663006,burlington county,Burlington,burlington
NJ,34007,Camden County,39.802407,-74.961249,camden county,Camden,camden
NJ,34009,Cape May County,39.085841,-74.846354,cape may county,Cape May,cape may
NJ,34011,Cumberland County,39.328434,-75.121628,cumberland county,Cumberland,cumberland
NJ,34013,Essex County,40.7874,-74.246292,essex county,Essex,essex
NJ,34015,Gloucester County,39.722875,-75.145679,gloucester county,Gloucester,gloucester
NJ,34017,Hudson County,40.731375,-74.078601,hudson county,Hudson,hudson
NJ,34019,Hunterdon County,40.565283,-74.911969,hunterdon county,Hunterdon,hunterdon
NJ,34021,Mercer County,40.282503,-74.703724,mercer county,Mercer,mercer
NJ,34023,Middlesex County,40.439621,-74.40743,middlesex county,Middlesex,middlesex
NJ,34025,Monmouth County,40.287048,-74.152446,monmouth county,Monmouth,monmouth
NJ,34027,Morris County,40.858896,-74.547292,morris county,Morris,morris
NJ,34029,Ocean County,39.865669,-74.258864,ocean county,Ocean,ocean
NJ,34031,Passaic County,41.036655,-74.299408,passaic county,Passaic,passaic
NJ,34033,Salem County,39.573828,-75.357356,salem county,Salem,salem
NJ,34035,Somerset County,40.565527,-74.619938,somerset county,Somerset,somerset
NJ,34037,Sussex County,41.137461,-74.691914,sussex county,Sussex,sussex
NJ,34039,Union County,40.659871,-74.308696,union county,Union,union
NJ,34041,Warren County,40.853491,-75.009498,warren county,Warren,warren
NM,35001,Bernalillo County,35.053628,-106.66908,bernalillo county,Bernalillo,bernalillo
NM,35003,Catron County,33.901621,-108.391928,catron county,Catron,catron
NM,35005,Chaves County,33.361604,-104.469837,chaves county,Chaves,chaves
NM,35006,Cibola County,34.928272,-107.99268,cibola county,Cibola,cibola
NM,35007,Colfax County,36.612964,-104.64011,colfax county,Colfax,colfax
NM,35009,Curry County,34.572984,-103.346055,curry county,Curry,curry
NM,35011,De Baca County,34.359273,-104.368696,de baca county,De Baca,de baca
NM,35013,DoÃ±a Ana County,32.349919,-106.834968,doã±a ana county,DoÃ±a Ana,doã±a ana
NM,35015,Eddy County,32.457835,-104.306434,eddy county,Eddy,eddy
NM,35017,Grant County,32.732087,-108.381504,grant county,Grant,grant
NM,35019,Guadalupe County,34.869748,-104.784898,guadalupe county,Guadalupe,guadalupe
NM,35021,Harding County,35.859352,-103.853424,harding county,Harding,harding
NM,35023,Hidalgo County,31.898052,-108.751929,hidalgo county,Hidalgo,hidalgo
NM,35025,Lea County,32.795687,-103.413271,lea county,Lea,lea
NM,35027,Lincoln County,33.740841,-105.449805,lincoln county,Lincoln,lincoln
NM,35028,Los Alamos County,35.870047,-106.307968,los alamos county,Los Alamos,los alamos
NM,35029,Luna County,32.184523,-107.747191,luna county,Luna,luna
NM,35031,McKinley County,35.584062,-108.253294,mckinley county,McKinley,mckinley
NM,35033,Mora County,35.982841,-104.921898,mora county,Mora,mora
NM,35035,Otero County,32.615599,-105.751308,otero county,Otero,otero
NM,35037,Quay County,35.107018,-103.548071,quay county,Quay,quay
NM,35039,Rio Arriba County,36.509669,-106.693983,rio arriba county,Rio Arriba,rio arriba
NM,35041,Roosevelt County,34.021207,-103.483004,roosevelt county,Roosevelt,roosevelt
NM,35043,Sandoval County,35.685091,-106.883119,sandoval county,Sandoval,sandoval
NM,35045,San Juan County,36.511624,-108.324578,san juan county,San Juan,san juan
NM,35047,San Miguel County,35.476859,-104.803519,san miguel county,San Miguel,san miguel
NM,35049,Santa Fe County,35.514531,-105.963972,santa fe county,Santa Fe,santa fe
NM,35051,Sierra County,33.119468,-107.188161,sierra county,Sierra,sierra
NM,35053,Socorro County,33.991658,-106.939136,socorro county,Socorro,socorro
NM,35055,Taos County,36.577183,-105.638878,taos county,Taos,taos
NM,35057,Torrance County,34.554998,-105.890577,torrance county,Torrance,torrance
NM,35059,Union County,36.488085,-103.475723,union county,Union,union
NM,35061,Valencia County,34.71684,-106.806582,valencia county,Valencia,valencia
NY,36001,Albany County,42.58824,-73.97401,albany county,Albany,albany
NY,36003,Allegany County,42.247853,-78.026153,allegany county,Allegany,allegany
NY,36005,Bronx County,40.848711,-73.852939,bronx county,Bronx,bronx
NY,36007,Broome County,42.161977,-75.830283,broome county,Broome,broome
NY,36009,Cattaraugus County,42.239099,-78.662332,cattaraugus county,Cattaraugus,cattaraugus
NY,36011,Cayuga County,43.008546,-76.574587,cayuga county,Cayuga,cayuga
NY,36013,Chautauqua County,42.304216,-79.407595,chautauqua county,Chautauqua,chautauqua
NY,36015,Chemung County,42.148697,-76.752471,chemung county,Chemung,chemung
NY,36017,Chenango County,42.478024,-75.602241,chenango county,Chenango,chenango
NY,36019,Clinton County,44.752712,-73.705643,clinton county,Clinton,clinton
NY,36021,Columbia County,42.247696,-73.626718,columbia county,Columbia,columbia
NY,36023,Cortland County,42.594039,-76.07624,cortland county,Cortland,cortland
NY,36025,Delaware County,42.193986,-74.966728,delaware county,Delaware,delaware
NY,36027,Dutchess County,41.754825,-73.740014,dutchess county,Dutchess,dutchess
NY,36029,Erie County,42.752759,-78.778192,erie county,Erie,erie
NY,36031,Essex County,44.109601,-73.778431,essex county,Essex,essex
NY,36033,Franklin County,44.594376,-74.31067,franklin county,Franklin,franklin
NY,36035,Fulton County,43.115609,-74.423678,fulton county,Fulton,fulton
NY,36037,Genesee County,43.00091,-78.192778,genesee county,Genesee,genesee
NY,36039,Greene County,42.28697,-74.149542,greene county,Greene,greene
NY,36041,Hamilton County,43.657879,-74.502456,hamilton county,Hamilton,hamilton
NY,36043,Herkimer County,43.571009,-74.841097,herkimer county,Herkimer,herkimer
NY,36045,Jefferson County,43.996389,-76.052968,jefferson county,Jefferson,jefferson
NY,36047,Kings County,40.635045,-73.95064,kings county,Kings,kings
NY,36049,Lewis County,43.782706,-75.444132,lewis county,Lewis,lewis
NY,36051,Livingston County,42.729042,-77.778463,livingston county,Livingston,livingston
NY,36053,Madison County,42.910026,-75.663575,madison county,Madison,madison
NY,36055,Monroe County,43.250347,-77.700518,monroe county,Monroe,monroe
NY,36057,Montgomery County,42.900891,-74.435357,montgomery county,Montgomery,montgomery
NY,36059,Nassau County,40.729612,-73.589414,nassau county,Nassau,nassau
NY,36061,New York County,40.776642,-73.970187,new york county,New York,new york
NY,36063,Niagara County,43.272672,-78.812943,niagara county,Niagara,niagara
NY,36065,Oneida County,43.242727,-75.434282,oneida county,Oneida,oneida
NY,36067,Onondaga County,43.006516,-76.196134,onondaga county,Onondaga,onondaga
NY,36069,Ontario County,42.856357,-77.303497,ontario county,Ontario,ontario
NY,36071,Orange County,41.40241,-74.306252,orange county,Orange,orange
NY,36073,Orleans County,43.339906,-78.207028,orleans county,Orleans,orleans
NY,36075,Oswego County,43.461443,-76.209262,oswego county,Oswego,oswego
NY,36077,Otsego County,42.629776,-75.028841,otsego county,Otsego,otsego
NY,36079,Putnam County,41.427907,-73.743861,putnam county,Putnam,putnam
NY,36081,Queens County,40.654658,-73.841209,queens county,Queens,queens
NY,36083,Rensselaer County,42.710421,-73.513845,rensselaer county,Rensselaer,rensselaer
NY,36085,Richmond County,40.561263,-74.1399,richmond county,Richmond,richmond
NY,36087,Rockland County,41.154628,-74.024662,rockland county,Rockland,rockland
NY,36089,St. Lawrence County,44.488112,-75.074311,st. lawrence county,St. Lawrence,st. lawrence
NY,36091,Saratoga County,43.106135,-73.855387,saratoga county,Saratoga,saratoga
NY,36093,Schenectady County,42.817552,-74.043559,schenectady county,Schenectady,schenectady
NY,36095,Schoharie County,42.591294,-74.438172,schoharie county,Schoharie,schoharie
NY,36097,Schuyler County,42.419776,-76.938603,schuyler county,Schuyler,schuyler
NY,36099,Seneca County,42.782294,-76.827088,seneca county,Seneca,seneca
NY,36101,Steuben County,42.266725,-77.385525,steuben county,Steuben,steuben
NY,36103,Suffolk County,40.943554,-72.692218,suffolk county,Suffolk,suffolk
NY,36105,Sullivan County,41.719993,-74.771577,sullivan county,Sullivan,sullivan
NY,36107,Tioga County,42.178057,-76.297456,tioga county,Tioga,tioga
NY,36109,Tompkins County,42.453006,-76.473483,tompkins county,Tompkins,tompkins
NY,36111,Ulster County,41.947212,-74.265458,ulster county,Ulster,ulster
NY,36113,Warren County,43.555105,-73.838139,warren county,Warren,warren
NY,36115,Washington County,43.312377,-73.439428,washington county,Washington,washington
NY,36117,Wayne County,43.218114,-77.049402,wayne county,Wayne,wayne
NY,36119,Westchester County,41.152686,-73.745753,westchester county,Westchester,westchester
NY,36121,Wyoming County,42.701365,-78.228576,wyoming county,Wyoming,wyoming
NY,36123,Yates County,42.638237,-77.104324,yates county,Yates,yates
NC,37001,Alamance County,36.043954,-79.400573,alamance county,Alamance,alamance
NC,37003,Alexander County,35.920951,-81.177467,alexander county,Alexander,alexander
NC,37005,Alleghany County,36.489356,-81.132299,alleghany county,Alleghany,alleghany
NC,37007,Anson County,34.974972,-80.109763,anson county,Anson,anson
NC,37009,Ashe County,36.443469,-81.499334,ashe county,Ashe,ashe
NC,37011,Avery County,36.07209,-81.920285,avery county,Avery,avery
NC,37013,Beaufort County,35.482313,-76.842014,beaufort county,Beaufort,beaufort
NC,37015,Bertie County,36.059043,-76.962364,bertie county,Bertie,bertie
NC,37017,Bladen County,34.591938,-78.539489,bladen county,Bladen,bladen
NC,37019,Brunswick County,34.038754,-78.227765,brunswick county,Brunswick,brunswick
NC,37021,Buncombe County,35.609371,-82.530423,buncombe county,Buncombe,buncombe
NC,37023,Burke County,35.746182,-81.70618,burke county,Burke,burke
NC,37025,Cabarrus County,35.388346,-80.552728,cabarrus county,Cabarrus,cabarrus
NC,37027,Caldwell County,35.966396,-81.51254,caldwell county,Caldwell,caldwell
NC,37029,Camden County,36.342344,-76.162488,camden county,Camden,camden
NC,37031,Carteret County,34.858343,-76.53586,carteret county,Carteret,carteret
NC,37033,Caswell County,36.394298,-79.339609,caswell county,Caswell,caswell
NC,37035,Catawba County,35.661883,-81.214906,catawba county,Catawba,catawba
NC,37037,Chatham County,35.704994,-79.251454,chatham county,Chatham,chatham
NC,37039,Cherokee County,35.13715,-84.061449,cherokee county,Cherokee,cherokee
NC,37041,Chowan County,36.128979,-76.602752,chowan county,Chowan,chowan
NC,37043,Clay County,35.052997,-83.752264,clay county,Clay,clay
NC,37045,Cleveland County,35.33463,-81.557114,cleveland county,Cleveland,cleveland
NC,37047,Columbus County,34.261602,-78.639308,columbus county,Columbus,columbus
NC,37049,Craven County,35.116829,-77.08132,craven county,Craven,craven
NC,37051,Cumberland County,35.050192,-78.828719,cumberland county,Cumberland,cumberland
NC,37053,Currituck County,36.372174,-75.941224,currituck county,Currituck,currituck
NC,37055,Dare County,35.606269,-75.767536,dare county,Dare,dare
NC,37057,Davidson County,35.795131,-80.207107,davidson county,Davidson,davidson
NC,37059,Davie County,35.929355,-80.542552,davie county,Davie,davie
NC,37061,Duplin County,34.934403,-77.933543,duplin county,Duplin,duplin
NC,37063,Durham County,36.033828,-78.878125,durham county,Durham,durham
NC,37065,Edgecombe County,35.917077,-77.602742,edgecombe county,Edgecombe,edgecombe
NC,37067,Forsyth County,36.132466,-80.256961,forsyth county,Forsyth,forsyth
NC,37069,Franklin County,36.088247,-78.283082,franklin county,Franklin,franklin
NC,37071,Gaston County,35.292834,-81.177364,gaston county,Gaston,gaston
NC,37073,Gates County,36.442135,-76.702355,gates county,Gates,gates
NC,37075,Graham County,35.348364,-83.830915,graham county,Graham,graham
NC,37077,Granville County,36.299884,-78.657634,granville county,Granville,granville
NC,37079,Greene County,35.481959,-77.681688,greene county,Greene,greene
NC,37081,Guilford County,36.079065,-79.788665,guilford county,Guilford,guilford
NC,37083,Halifax County,36.251438,-77.644842,halifax county,Halifax,halifax
NC,37085,Harnett County,35.36866,-78.871665,harnett county,Harnett,harnett
NC,37087,Haywood County,35.558882,-82.981307,haywood county,Haywood,haywood
NC,37089,Henderson County,35.336427,-82.479583,henderson county,Henderson,henderson
NC,37091,Hertford County,36.363517,-76.981616,hertford county,Hertford,hertford
NC,37093,Hoke County,35.017233,-79.241964,hoke county,Hoke,hoke
NC,37095,Hyde County,35.408157,-76.153687,hyde county,Hyde,hyde
NC,37097,Iredell County,35.806251,-80.874524,iredell county,Iredell,iredell
NC,37099,Jackson County,35.285454,-83.123966,jackson county,Jackson,jackson
NC,37101,Johnston County,35.513419,-78.367348,johnston county,Johnston,johnston
NC,37103,Jones County,35.032268,-77.356195,jones county,Jones,jones
NC,37105,Lee County,35.476336,-79.172117,lee county,Lee,lee
NC,37107,Lenoir County,35.240066,-77.635514,lenoir county,Lenoir,lenoir
NC,37109,Lincoln County,35.488491,-81.226893,lincoln county,Lincoln,lincoln
NC,37111,McDowell County,35.682268,-82.048045,mcdowell county,McDowell,mcdowell
NC,37113,Macon County,35.152959,-83.421901,macon county,Macon,macon
NC,37115,Madison County,35.864206,-82.712631,madison county,Madison,madison
NC,37117,Martin County,35.847301,-77.119602,martin county,Martin,martin
NC,37119,Mecklenburg County,35.246862,-80.833832,mecklenburg county,Mecklenburg,mecklenburg
NC,37121,Mitchell County,36.013102,-82.163554,mitchell county,Mitchell,mitchell
NC,37123,Montgomery County,35.327548,-79.910752,montgomery county,Montgomery,montgomery
NC,37125,Moore County,35.308273,-79.492723,moore county,Moore,moore
NC,37127,Nash County,35.965945,-77.987555,nash county,Nash,nash
NC,37129,New Hanover County,34.183445,-77.864204,new hanover county,New Hanover,new hanover
NC,37131,Northampton County,36.421774,-77.398352,northampton county,Northampton,northampton
NC,37133,Onslow County,34.763109,-77.499469,onslow county,Onslow,onslow
NC,37135,Orange County,36.062525,-79.120033,orange county,Orange,orange
NC,37137,Pamlico County,35.147575,-76.665268,pamlico county,Pamlico,pamlico
NC,37139,Pasquotank County,36.265199,-76.260691,pasquotank county,Pasquotank,pasquotank
NC,37141,Pender County,34.512556,-77.888106,pender county,Pender,pender
NC,37143,Perquimans County,36.180897,-76.403244,perquimans county,Perquimans,perquimans
NC,37145,Person County,36.386357,-78.965633,person county,Person,person
NC,37147,Pitt County,35.59249,-77.372739,pitt county,Pitt,pitt
NC,37149,Polk County,35.277901,-82.167621,polk county,Polk,polk
NC,37151,Randolph County,35.709915,-79.806215,randolph county,Randolph,randolph
NC,37153,Richmond County,35.004636,-79.755695,richmond county,Richmond,richmond
NC,37155,Robeson County,34.63921,-79.100881,robeson county,Robeson,robeson
NC,37157,Rockingham County,36.381806,-79.782754,rockingham county,Rockingham,rockingham
NC,37159,Rowan County,35.641355,-80.521721,rowan county,Rowan,rowan
NC,37161,Rutherford County,35.402747,-81.919582,rutherford county,Rutherford,rutherford
NC,37163,Sampson County,34.989298,-78.371261,sampson county,Sampson,sampson
NC,37165,Scotland County,34.840023,-79.477337,scotland county,Scotland,scotland
NC,37167,Stanly County,35.310449,-80.254374,stanly county,Stanly,stanly
NC,37169,Stokes County,36.393797,-80.269921,stokes county,Stokes,stokes
NC,37171,Surry County,36.415416,-80.686463,surry county,Surry,surry
NC,37173,Swain County,35.568849,-83.465614,swain county,Swain,swain
